City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Hovd,MN,2022-03-11 23:45:06,48.0056,91.6419,17.01,78,100,2.37
297,Praia,CV,2022-03-11 23:45:07,14.9215,-23.5087,70.34,73,40,17.27
298,Araouane,ML,2022-03-11 23:45:07,18.9048,-3.5265,70.9,14,0,13.02
299,Mutis,CO,2022-03-11 23:45:07,6.2262,-77.4044,78.39,83,46,0.31
300,Balykshi,KZ,2022-03-11 23:45:07,47.0667,51.8667,30.2,100,100,11.18
301,Tutoia,BR,2022-03-11 23:45:08,-2.7619,-42.2744,75.06,96,100,14.16
302,Vredendal,ZA,2022-03-11 23:45:08,-31.6683,18.5012,77.97,59,33,5.97
303,Lavrentiya,RU,2022-03-11 23:45:08,65.5833,-171.0,16.65,75,1,8.66
304,Harper,LR,2022-03-11 23:45:08,4.375,-7.7169,79.7,87,77,7.65
305,Petropavlovsk-Kamchatskiy,RU,2022-03-11 23:45:09,53.0452,158.6483,30.79,74,75,4.47
306,Kurilsk,RU,2022-03-11 23:45:09,45.2333,147.8833,33.69,99,97,2.64
307,Marystown,CA,2022-03-11 23:45:09,47.1666,-55.1483,32.86,100,71,9.86
308,Muncar,ID,2022-03-11 23:45:10,-8.4333,114.3333,78.71,89,100,5.59
309,Kavaratti,IN,2022-03-11 23:45:10,10.5669,72.642,81.93,72,1,3.2
310,Sao Filipe,CV,2022-03-11 23:45:10,14.8961,-24.4956,74.03,62,7,9.24
311,Bardiyah,LY,2022-03-11 23:45:11,31.7561,25.0865,50.72,62,90,6.11
312,Prince Rupert,CA,2022-03-11 23:45:11,54.3161,-130.3201,44.69,87,100,2.3
313,Auki,SB,2022-03-11 23:45:11,-8.7676,160.7034,82.8,77,76,4.81
314,Buala,SB,2022-03-11 23:45:12,-8.145,159.5921,83.48,75,71,4.09
315,Carnarvon,AU,2022-03-11 23:45:01,-24.8667,113.6333,75.27,88,0,6.91
316,Tashigang,BT,2022-03-11 23:45:12,27.3331,91.5542,55.9,42,17,5.41
317,Axim,GH,2022-03-11 23:45:12,4.8699,-2.2405,80.35,85,36,4.88
318,Lichinga,MZ,2022-03-11 23:45:12,-13.3128,35.2406,61.45,98,100,1.41
319,Havelock,US,2022-03-11 23:42:13,34.8791,-76.9013,57.18,93,100,4.61
320,Sabang,ID,2022-03-11 23:45:13,5.8933,95.3214,82.08,73,87,6.55
321,Staryy Nadym,RU,2022-03-11 23:45:13,65.6118,72.6842,-5.04,97,100,10.78
322,Jaleswar,NP,2022-03-11 23:45:13,26.6471,85.8008,63.57,33,0,7.43
323,Kuybysheve,UA,2022-03-11 23:45:13,47.358,36.6491,19.31,82,100,13.67
324,Vardo,NO,2022-03-11 23:46:14,70.3705,31.1107,32.67,75,81,14.03
325,Lasa,IT,2022-03-11 23:46:14,46.6166,10.7002,35.69,98,100,3.71
326,Mutoko,ZW,2022-03-11 23:46:14,-17.397,32.2268,60.73,82,99,4.09
327,Bulawayo,ZW,2022-03-11 23:46:15,-20.15,28.5833,60.49,66,12,11.1
328,Touros,BR,2022-03-11 23:46:15,-5.1989,-35.4608,80.11,74,100,8.7
329,Gambissara,SN,2022-03-11 23:46:15,13.2382,-14.3108,83.93,11,0,6.89
330,Sibu,MY,2022-03-11 23:46:15,2.3,111.8167,77.31,94,20,3.44
331,Nuuk,GL,2022-03-11 23:46:16,64.1835,-51.7216,-8.09,94,93,5.26
332,Salto,UY,2022-03-11 23:46:16,-31.3833,-57.9667,67.87,67,0,1.99
333,Bien Hoa,VN,2022-03-11 23:41:34,10.95,106.8167,76.98,76,95,3.44
334,Bandarbeyla,SO,2022-03-11 23:46:16,9.4942,50.8122,75.99,72,75,10.13
335,Cabo San Lucas,MX,2022-03-11 23:46:17,22.8909,-109.9124,76.51,64,2,1.01
336,Marakkanam,IN,2022-03-11 23:46:17,12.2,79.95,72.23,84,37,6.42
337,Gravdal,NO,2022-03-11 23:46:17,68.1214,13.5031,39.54,86,92,11.65
338,Ola,RU,2022-03-11 23:46:18,59.5833,151.2833,19.92,76,63,6.51
339,Camacha,PT,2022-03-11 23:46:18,33.0833,-16.3333,56.62,72,0,8.05
340,Havre,FR,2022-03-11 23:46:18,49.5833,0.3333,47.97,81,20,12.66
341,Kruisfontein,ZA,2022-03-11 23:46:18,-34.0033,24.7314,71.02,83,80,11.43
342,High Level,CA,2022-03-11 23:46:19,58.5169,-117.136,10.51,79,100,4.61
343,Namibe,AO,2022-03-11 23:46:19,-15.1961,12.1522,72.46,81,90,9.64
344,Gurupa,BR,2022-03-11 23:46:19,-1.405,-51.64,72.75,96,100,2.35
345,Port-Cartier,CA,2022-03-11 23:46:19,50.0334,-66.8654,15.75,93,87,2.89
346,Farafangana,MG,2022-03-11 23:46:20,-22.8167,47.8333,75.54,86,95,3.47
347,Buin,CL,2022-03-11 23:46:20,-33.7333,-70.75,80.82,41,0,3.31
348,Hervey Bay,AU,2022-03-11 23:46:20,-25.2986,152.8535,80.02,69,80,8.99
349,Chunoyar,RU,2022-03-11 23:46:21,57.4467,97.3217,-18.71,100,99,1.81
350,Gaoua,BF,2022-03-11 23:46:21,10.2992,-3.2508,85.19,11,71,2.77
351,Dakar,SN,2022-03-11 23:41:41,14.6937,-17.4441,77.88,70,1,13.65
352,Prokudskoye,RU,2022-03-11 23:46:21,55.0089,82.4574,-7.15,76,0,6.71
353,Aravete,EE,2022-03-11 23:46:22,59.1403,25.7485,26.92,97,100,4.21
354,Narsaq,GL,2022-03-11 23:46:22,60.9167,-46.05,7.02,88,98,3.53
355,Tasiilaq,GL,2022-03-11 23:46:22,65.6145,-37.6368,32.16,93,100,26.57
356,Puteyets,RU,2022-03-11 23:46:23,65.1716,57.091,14.11,93,100,13.85
357,Zhigalovo,RU,2022-03-11 23:46:23,54.8097,105.1578,-10.17,100,99,0.51
358,Sao Felix Do Xingu,BR,2022-03-11 23:46:23,-6.6447,-51.995,69.93,98,100,0.83
359,Deer Lake,CA,2022-03-11 23:45:20,49.1667,-57.4316,22.86,68,75,8.05
360,Mount Gambier,AU,2022-03-11 23:46:23,-37.8333,140.7667,60.71,59,0,12.66
361,Sabaudia,IT,2022-03-11 23:46:24,41.3003,13.0282,49.78,64,96,10.33
362,Eyl,SO,2022-03-11 23:46:24,7.9803,49.8164,73.89,78,80,10.09
363,Bang Saphan,TH,2022-03-11 23:46:24,11.2126,99.5117,75.24,86,21,3.06
364,Manicore,BR,2022-03-11 23:46:24,-5.8092,-61.3003,74.14,95,33,2.06
365,Stornoway,GB,2022-03-11 23:45:04,58.2093,-6.3865,46.92,91,100,5.01
366,Tual,ID,2022-03-11 23:46:25,-5.6667,132.75,82.99,74,98,9.08
367,Luwuk,ID,2022-03-11 23:46:25,-0.9516,122.7875,83.26,77,92,1.48
368,Yakeshi,CN,2022-03-11 23:46:25,49.2833,120.7333,18.48,76,100,14.52
369,Hukuntsi,BW,2022-03-11 23:46:25,-24.0,21.75,72.03,47,29,9.91
370,Peleduy,RU,2022-03-11 23:47:26,59.6289,112.7406,-4.11,98,99,2.68
371,Akdepe,TM,2022-03-11 23:47:26,42.0551,59.3788,46.49,88,75,2.46
372,Port Hardy,CA,2022-03-11 23:47:26,50.6996,-127.4199,42.98,81,100,20.71
373,Aksarka,RU,2022-03-11 23:47:26,66.5606,67.7975,0.84,97,100,10.67
374,Victoria,HK,2022-03-11 23:47:27,22.2855,114.1577,73.26,85,7,4.0
375,Kungurtug,RU,2022-03-11 23:47:27,50.5994,97.5228,-4.5,98,89,2.01
376,Pemberton,CA,2022-03-11 23:47:27,50.3164,-122.8027,43.79,94,99,6.08
377,Namuac,PH,2022-03-11 23:47:27,18.6109,121.1657,75.63,92,100,14.12
378,Lethem,GY,2022-03-11 23:47:28,3.3803,-59.7968,80.02,67,82,8.5
379,Bilma,NE,2022-03-11 23:47:28,18.6853,12.9164,71.02,22,7,10.87
380,Cervo,ES,2022-03-11 23:47:28,43.6702,-7.4101,44.96,81,58,9.98
381,Samarai,PG,2022-03-11 23:47:28,-10.6167,150.6667,85.01,72,97,13.11
382,Sorland,NO,2022-03-11 23:47:29,67.667,12.6934,41.95,85,77,8.03
383,Zhangye,CN,2022-03-11 23:47:29,38.9342,100.4517,41.27,33,3,1.74
384,Dalbandin,PK,2022-03-11 23:47:29,28.8947,64.4101,71.35,39,39,3.89
385,Atyrau,KZ,2022-03-11 23:47:29,47.1167,51.8833,30.22,100,100,11.18
386,Kapiri Mposhi,ZM,2022-03-11 23:47:30,-13.9652,28.6809,60.96,98,61,4.65
387,Chulumani,BO,2022-03-11 23:47:30,-16.4096,-67.5263,63.21,96,100,1.57
388,Bairiki,KI,2022-03-11 23:47:30,1.3292,172.9752,86.0,74,40,11.5
389,Paragominas,BR,2022-03-11 23:47:30,-2.9667,-47.4833,72.3,97,100,3.18
390,Bloomfield,US,2022-03-11 23:47:31,40.8068,-74.1854,47.37,70,0,9.22
391,Villena,ES,2022-03-11 23:47:31,38.6373,-0.8657,50.9,91,100,4.5
392,Mecca,SA,2022-03-11 23:47:32,21.4267,39.8261,66.85,57,0,6.11
393,Hellvik,NO,2022-03-11 23:47:32,59.9156,5.781,32.58,65,3,10.92
394,Vila Franca Do Campo,PT,2022-03-11 23:47:32,37.7167,-25.4333,63.19,96,100,17.54
395,Poum,NC,2022-03-11 23:47:32,-20.2333,164.0167,81.86,73,2,1.07
396,Les Cayes,HT,2022-03-11 23:47:32,18.2,-73.75,76.51,80,1,7.14
397,Quijingue,BR,2022-03-11 23:47:33,-10.7525,-39.2092,74.34,77,99,4.38
398,Waipawa,NZ,2022-03-11 23:47:33,-41.4122,175.5153,68.5,69,85,8.88
399,Villarrobledo,ES,2022-03-11 23:47:33,39.2699,-2.6012,44.78,88,94,11.56
400,Bogo,PH,2022-03-11 23:47:34,11.0517,124.0055,80.94,83,99,3.74
401,Luderitz,NA,2022-03-11 23:47:34,-26.6481,15.1594,67.75,84,7,6.51
402,Mokhsogollokh,RU,2022-03-11 23:47:34,61.4681,128.9203,-4.32,98,100,0.6
403,Lagoa,PT,2022-03-11 23:47:34,39.05,-27.9833,58.35,72,100,15.28
404,North Bend,US,2022-03-11 23:47:35,43.4065,-124.2243,63.25,75,0,8.05
405,Xiaoweizhai,CN,2022-03-11 23:47:35,26.1903,107.5125,61.84,93,100,6.08
406,Krusa,DK,2022-03-11 23:47:35,54.851,9.4013,38.84,44,0,11.5
407,Borba,BR,2022-03-11 23:47:35,-4.3878,-59.5939,74.5,91,55,2.84
408,Faya,SA,2022-03-11 23:47:36,18.3851,42.4509,59.11,83,29,3.2
409,Krasnovishersk,RU,2022-03-11 23:47:36,60.4078,57.082,-1.26,99,100,4.45
410,Dingle,PH,2022-03-11 23:47:36,10.9995,122.6711,80.8,81,99,5.12
411,Kaya,BF,2022-03-11 23:47:36,13.0917,-1.0844,84.65,15,95,8.03
412,Maceio,BR,2022-03-11 23:47:37,-9.6658,-35.7353,78.24,83,0,4.61
413,Shumskiy,RU,2022-03-11 23:47:37,54.8318,99.1328,6.03,97,100,1.92
414,Meulaboh,ID,2022-03-11 23:47:37,4.1363,96.1285,76.68,84,94,2.82
415,Phalodi,IN,2022-03-11 23:48:37,27.1333,72.3667,74.21,26,0,4.72
416,Linjiang,CN,2022-03-11 23:48:38,41.8069,126.9078,35.6,55,92,2.33
417,Laguna,US,2022-03-11 23:47:44,38.421,-121.4238,73.69,21,0,5.75
418,Linxia,CN,2022-03-11 23:48:38,35.6003,103.2064,43.57,49,59,3.02
419,Gao,ML,2022-03-11 23:48:38,16.6362,1.637,76.66,19,8,13.49
420,Aklavik,CA,2022-03-11 23:48:38,68.2191,-135.0107,0.32,89,100,11.07
421,Manaus,BR,2022-03-11 23:44:05,-3.1019,-60.025,77.49,94,75,4.61
422,Launceston,AU,2022-03-11 23:48:39,-41.45,147.1667,66.15,68,40,4.61
423,Moindou,NC,2022-03-11 23:48:39,-21.6924,165.677,84.7,64,14,4.34
424,Trelew,AR,2022-03-11 23:48:39,-43.249,-65.3051,69.26,39,0,18.28
425,San Policarpo,PH,2022-03-11 23:46:48,12.1791,125.5072,81.12,83,97,7.7
426,Fort Saint James,CA,2022-03-11 23:48:40,54.4333,-124.25,43.02,78,95,9.64
427,Flin Flon,CA,2022-03-11 23:48:40,54.7682,-101.865,8.44,43,75,6.91
428,Srednekolymsk,RU,2022-03-11 23:48:40,67.45,153.6833,2.55,93,99,5.55
429,General Cepeda,MX,2022-03-11 23:48:40,25.3833,-101.45,67.55,18,10,16.78
430,Along,IN,2022-03-11 23:48:41,28.1667,94.7667,59.05,64,12,1.66
431,Berlevag,NO,2022-03-11 23:48:41,70.8578,29.0864,31.87,80,97,12.66
432,Santa Marta,CO,2022-03-11 23:48:28,11.2408,-74.199,87.85,68,75,11.01
433,Piet Retief,ZA,2022-03-11 23:48:41,-27.0071,30.8132,56.53,99,33,0.67
434,Savannah Bight,HN,2022-03-11 23:48:41,16.45,-85.85,80.51,77,2,25.59
435,Leningradskiy,RU,2022-03-11 23:48:42,69.3833,178.4167,8.28,76,1,1.39
436,Bentiu,SS,2022-03-11 23:47:42,9.2333,29.8333,81.66,20,65,5.73
437,Marawi,PH,2022-03-11 23:48:42,7.9986,124.2928,74.14,87,68,0.87
438,Tyup,KG,2022-03-11 23:48:42,42.7276,78.3648,35.73,97,100,3.62
439,Richards Bay,ZA,2022-03-11 23:48:43,-28.783,32.0377,72.27,90,35,4.36
440,Beloha,MG,2022-03-11 23:48:43,-25.1667,45.05,74.3,87,38,14.83
441,Kailua,US,2022-03-11 23:48:43,21.4022,-157.7394,84.18,67,40,9.22
442,Sabana De Torres,CO,2022-03-11 23:48:43,7.3915,-73.4957,83.01,73,51,3.15
443,Honiara,SB,2022-03-11 23:48:44,-9.4333,159.95,83.64,74,83,2.98
444,Waitara,NZ,2022-03-11 23:48:44,-38.925,174.25,64.99,91,99,11.63
445,Trinidad,BO,2022-03-11 23:48:44,-14.8333,-64.9,73.38,88,100,8.05
446,Tres Arroyos,AR,2022-03-11 23:43:58,-38.3739,-60.2798,53.47,76,0,4.14
447,El Reno,US,2022-03-11 23:48:44,35.5323,-97.955,37.18,44,0,17.27
448,Garissa,KE,2022-03-11 23:48:45,-0.4536,39.6401,77.9,66,24,11.43
449,Vanavara,RU,2022-03-11 23:48:45,60.34,102.2797,-24.52,100,87,1.83
450,Voh,NC,2022-03-11 23:48:45,-20.9667,164.7,88.16,59,8,6.11
451,Rochester,US,2022-03-11 23:48:46,43.1548,-77.6156,40.41,88,100,8.05
452,Tomatlan,MX,2022-03-11 23:48:46,19.9333,-105.25,79.36,48,0,11.27
453,Roebourne,AU,2022-03-11 23:48:46,-20.7833,117.1333,89.04,47,4,6.24
454,Iralaya,HN,2022-03-11 23:48:46,15.0,-83.2333,77.77,78,0,7.96
455,Inuvik,CA,2022-03-11 23:44:42,68.3499,-133.7218,-2.99,80,75,4.61
456,Santa Rosa,PH,2022-03-11 23:45:18,14.3122,121.1114,83.08,79,96,5.93
457,Mattru,SL,2022-03-11 23:48:47,7.6244,-11.8332,77.11,83,72,1.32
458,Guerrero Negro,MX,2022-03-11 23:48:47,27.9769,-114.0611,72.07,19,4,17.67
459,Khasan,RU,2022-03-11 23:49:47,42.4308,130.6434,37.2,40,52,6.49
460,Alekseyevka,RU,2022-03-11 23:49:48,50.6309,38.6903,-7.78,100,46,4.85
461,Matamoros,MX,2022-03-11 23:49:48,25.5333,-103.25,78.03,7,1,8.05
462,Saint-Denis,FR,2022-03-11 23:49:48,48.9167,2.3333,48.97,86,75,13.8
463,Filingue,NE,2022-03-11 23:49:49,14.3521,3.3168,83.44,15,85,11.36
464,Ozinki,RU,2022-03-11 23:49:49,51.1786,49.6769,5.29,98,89,8.25
465,Celestun,MX,2022-03-11 23:49:49,20.8667,-90.4,80.19,75,2,7.52
466,Champerico,GT,2022-03-11 23:49:49,14.3,-91.9167,84.74,65,74,7.25
467,Barinas,VE,2022-03-11 23:49:50,8.6226,-70.2075,81.1,69,66,5.12
468,Katubao,PH,2022-03-11 23:49:50,5.8892,124.8294,84.52,71,72,2.55
469,Hobyo,SO,2022-03-11 23:46:29,5.3505,48.5268,77.0,70,100,11.86
470,Pulsano,IT,2022-03-11 23:49:50,40.3821,17.3564,40.82,61,1,7.87
471,Aldan,RU,2022-03-11 23:48:32,58.6031,125.3894,-0.27,96,100,3.02
472,Chino Valley,US,2022-03-11 23:49:51,34.7575,-112.4538,56.73,22,0,6.91
473,Vostok,RU,2022-03-11 23:49:51,46.4856,135.8833,20.82,82,96,4.23
474,Oktyabrskoye,RU,2022-03-11 23:49:51,43.0645,44.7417,24.94,86,100,2.24
475,Acapulco,MX,2022-03-11 23:47:14,16.8634,-99.8901,81.27,57,19,12.17
476,Mayumba,GA,2022-03-11 23:49:51,-3.432,10.6554,77.54,85,100,3.91
477,Yamada,JP,2022-03-11 23:49:52,39.4667,141.95,46.51,47,19,10.29
478,Kaseda,JP,2022-03-11 23:49:52,31.4167,130.3167,62.8,68,14,1.95
479,Gamba,GA,2022-03-11 23:49:52,-2.65,10.0,76.3,85,100,3.74
480,Belyy Yar,RU,2022-03-11 23:49:52,53.6039,91.3903,4.89,56,40,13.42
481,Kutum,SD,2022-03-11 23:49:53,14.2,24.6667,63.57,21,89,8.46
482,Lensk,RU,2022-03-11 23:49:53,60.7253,114.9278,-5.44,98,92,3.6
483,Mehamn,NO,2022-03-11 23:46:39,71.0357,27.8492,31.46,77,89,11.72
484,Sawtell,AU,2022-03-11 23:49:53,-30.3833,153.1,73.42,73,40,14.97
485,Taungdwingyi,MM,2022-03-11 23:49:53,20.0167,95.55,76.21,46,11,5.7
486,Neyshabur,IR,2022-03-11 23:49:54,36.2133,58.7958,61.09,43,50,5.44
487,Nabire,ID,2022-03-11 23:49:54,-3.3667,135.4833,83.3,68,98,1.28
488,Timaru,NZ,2022-03-11 23:49:54,-44.4,171.25,69.08,45,52,8.99
489,Kita,ML,2022-03-11 23:49:54,13.0349,-9.4895,82.0,14,20,4.99
490,Northport,US,2022-03-11 23:49:55,33.229,-87.5772,73.22,43,40,4.61
491,Wasilla,US,2022-03-11 23:48:10,61.5814,-149.4394,41.4,68,100,6.91
492,Yabelo,ET,2022-03-11 23:49:55,4.8833,38.0833,63.14,41,77,17.98
493,Egvekinot,RU,2022-03-11 23:49:55,66.3167,-179.1667,20.82,63,0,7.92
494,Warrington,GB,2022-03-11 23:49:55,53.3925,-2.5802,48.92,90,75,11.5
495,La Roda,ES,2022-03-11 23:49:56,39.2167,-2.15,46.13,87,100,11.65
496,Nizhnekamsk,RU,2022-03-11 23:49:56,55.6366,51.8245,3.99,78,0,6.71
497,Turbat,PK,2022-03-11 23:49:56,26.0023,63.044,74.82,49,7,0.56
498,Rodrigues Alves,BR,2022-03-11 23:49:56,-7.738,-72.6509,80.8,95,42,2.66
499,Belmopan,BZ,2022-03-11 23:49:57,17.25,-88.7667,95.38,72,3,5.91
500,Dzhebariki-Khaya,RU,2022-03-11 23:49:57,62.2167,135.8,-6.7,98,94,4.18
501,Bull Savanna,JM,2022-03-11 23:50:57,17.8868,-77.5902,74.97,82,1,11.88
502,Colonia,DE,2022-03-11 23:48:53,50.9333,6.95,51.94,28,0,13.8
503,Sarankhola,BD,2022-03-11 23:50:57,22.3082,89.7897,69.71,32,71,4.29
504,Orangeburg,US,2022-03-11 23:50:58,33.4918,-80.8557,53.94,93,100,3.0
505,Lazaro Cardenas,MX,2022-03-11 23:50:58,17.9583,-102.2,79.07,59,88,11.74
506,Coahuayana,MX,2022-03-11 23:50:58,18.7333,-103.6833,78.33,56,15,5.88
507,Praia Da Vitoria,PT,2022-03-11 23:50:58,38.7333,-27.0667,59.76,82,75,15.3
508,Kayerkan,RU,2022-03-11 23:50:59,69.3497,87.7602,-24.83,98,99,6.73
509,Khani,GE,2022-03-11 23:48:45,41.9563,42.9566,27.97,98,100,2.86
510,Broken Hill,AU,2022-03-11 23:46:51,-31.95,141.4333,69.51,32,31,13.8
511,Carolina,PR,2022-03-11 23:50:59,18.3808,-65.9574,78.69,82,20,10.36
512,Andenes,NO,2022-03-11 23:50:59,69.3143,16.1194,39.18,93,100,9.22
513,Bosaso,SO,2022-03-11 23:51:00,11.2842,49.1816,74.98,73,80,4.74
514,Rovaniemi,FI,2022-03-11 23:51:00,66.5,25.7167,33.21,86,0,4.61
515,Esna,EG,2022-03-11 23:51:00,25.2934,32.554,53.62,39,49,11.36
516,Xichang,CN,2022-03-11 23:51:00,27.8964,102.2634,53.29,44,98,1.25
517,Dunedin,NZ,2022-03-11 23:51:00,-45.8742,170.5036,64.8,57,100,11.99
518,Northam,GB,2022-03-11 23:51:01,51.0333,-4.2167,47.39,94,96,12.55
519,Adrian,US,2022-03-11 23:47:36,41.8975,-84.0372,30.15,63,0,10.36
520,Coihaique,CL,2022-03-11 23:51:01,-45.5752,-72.0662,64.35,59,75,4.61
521,Cocoa Beach,US,2022-03-11 23:51:01,28.32,-80.6076,81.09,75,40,20.71
522,Okhotsk,RU,2022-03-11 23:51:01,59.3833,143.3,10.04,77,95,17.52
523,Saint-Francois,FR,2022-03-11 23:51:02,46.4154,3.9054,47.64,77,100,3.44
524,Hejnice,CZ,2022-03-11 23:51:02,50.8772,15.1817,33.71,47,0,3.0
525,Atkarsk,RU,2022-03-11 23:51:02,51.8718,45.0078,-0.83,98,38,7.0
526,Harrisburg,US,2022-03-11 23:50:00,40.2737,-76.8844,53.53,60,20,10.36
527,Dandong,CN,2022-03-11 23:51:03,40.1292,124.3947,43.9,30,97,2.44
528,Dhrangadhra,IN,2022-03-11 23:51:03,22.9833,71.4667,75.02,32,0,7.23
529,Poya,NC,2022-03-11 23:51:03,-21.35,165.15,86.74,62,13,5.28
530,Kitimat,CA,2022-03-11 23:50:04,54.0524,-128.6534,41.38,29,100,1.01
531,Pandan,PH,2022-03-11 23:51:03,14.0453,124.1694,79.74,87,90,5.53
532,Chiredzi,ZW,2022-03-11 23:51:04,-21.05,31.6667,72.99,66,77,6.73
533,Zhanakorgan,KZ,2022-03-11 23:51:04,43.9098,67.2495,51.62,69,100,3.6
534,Cotonou,BJ,2022-03-11 23:47:30,6.3654,2.4183,85.98,79,20,12.66
535,Novo Aripuana,BR,2022-03-11 23:51:04,-5.1206,-60.3797,75.07,90,93,3.04
536,Bologoye,RU,2022-03-11 23:51:04,57.8799,34.1068,27.64,97,100,5.3
537,Qasigiannguit,GL,2022-03-11 23:51:05,68.8193,-51.1922,-8.09,97,100,4.34
538,Svetlogorsk,BY,2022-03-11 23:51:05,52.6333,29.7333,26.78,62,90,5.99
539,Lagunas,PE,2022-03-11 23:51:05,-5.2269,-75.6753,75.52,93,64,2.3
540,Catuday,PH,2022-03-11 23:51:06,16.2923,119.8062,78.91,75,85,5.44
541,Sungaipenuh,ID,2022-03-11 23:49:56,-2.0833,101.3833,64.0,89,88,2.82
542,Acajutla,SV,2022-03-11 23:51:06,13.5928,-89.8275,81.64,68,33,8.03
543,Labuhan,ID,2022-03-11 23:48:22,-6.8844,112.2051,79.57,84,100,2.42
544,Brae,GB,2022-03-11 23:52:06,60.3964,-1.353,43.12,80,84,35.52
545,Pyapon,MM,2022-03-11 23:52:06,16.2833,95.6833,74.93,71,22,4.59
546,Curico,CL,2022-03-11 23:52:07,-34.9833,-71.2333,82.51,32,0,5.75
547,Barcelos,PT,2022-03-11 23:50:46,41.5388,-8.6151,48.34,86,7,3.38
548,Yemelyanovo,RU,2022-03-11 23:52:07,56.1681,92.6767,-14.93,83,0,2.24
549,Asau,RO,2022-03-11 23:52:07,46.4333,26.4,22.28,88,100,7.14
550,Nishihara,JP,2022-03-11 23:52:07,26.1842,127.7558,67.28,71,0,6.91
551,Madinat Sittah Uktubar,EG,2022-03-11 23:52:08,29.8167,31.05,51.4,56,95,6.58
552,Huarmey,PE,2022-03-11 23:52:08,-10.0681,-78.1522,74.12,78,93,7.49
553,Tautira,PF,2022-03-11 23:50:31,-17.7333,-149.15,81.01,66,23,8.77
